Country,Country Code,Continent,Region,Year,Emissions Per Capita,Emissions,Hazardous waste
Montenegro,499,Europe,Southern Europe,2006,3.864042383,2383.55,200
Montserrat,500,Americas,Caribbean,2011,,80.674,200
Montserrat,500,Americas,Caribbean,2010,,77.007,200
Montserrat,500,Americas,Caribbean,2009,,77.007,200
Montserrat,500,Americas,Caribbean,2008,,77.007,200
Montserrat,500,Americas,Caribbean,2007,,77.007,200
Montserrat,500,Americas,Caribbean,2006,,77.007,200
Montserrat,500,Americas,Caribbean,2005,,69.673,200
Montserrat,500,Americas,Caribbean,2004,,69.673,200
Montserrat,500,Americas,Caribbean,2003,,69.673,200
Montserrat,500,Americas,Caribbean,2002,,66.006,200
Montserrat,500,Americas,Caribbean,2001,,58.672,200
Montserrat,500,Americas,Caribbean,2000,,55.005,200
Montserrat,500,Americas,Caribbean,1999,,47.671,200
Montserrat,500,Americas,Caribbean,1998,,51.338,200
Montserrat,500,Americas,Caribbean,1997,,51.338,200
Montserrat,500,Americas,Caribbean,1996,,47.671,200
Montserrat,500,Americas,Caribbean,1995,,47.671,200
Montserrat,500,Americas,Caribbean,1994,,47.671,200
Montserrat,500,Americas,Caribbean,1993,,40.337,200
Montserrat,500,Americas,Caribbean,1992,,40.337,200
Montserrat,500,Americas,Caribbean,1991,,36.67,200
Montserrat,500,Americas,Caribbean,1990,,40.337,200
Morocco,504,Africa,Northern Africa,2011,1.763531559,56537.806,200
Morocco,504,Africa,Northern Africa,2010,1.768465437,55958.42,200
Morocco,504,Africa,Northern Africa,2009,1.678000947,52482.104,200
Morocco,504,Africa,Northern Africa,2008,1.708928572,52900.142,200
Morocco,504,Africa,Northern Africa,2007,1.639126587,50267.236,200
Morocco,504,Africa,Northern Africa,2006,1.560294774,47425.311,200
Morocco,504,Africa,Northern Africa,2005,1.519363249,45771.494,200
Morocco,504,Africa,Northern Africa,2004,1.450669819,43310.937,200
Morocco,504,Africa,Northern Africa,2003,1.269515699,37561.081,200
Morocco,504,Africa,Northern Africa,2002,1.305092486,38254.144,200
Morocco,504,Africa,Northern Africa,2001,1.299572457,37715.095,200
Morocco,504,Africa,Northern Africa,2000,1.180945202,33905.082,200
Morocco,504,Africa,Northern Africa,1999,1.168432713,33153.347,200
Morocco,504,Africa,Northern Africa,1998,1.143680075,32038.579,200
Morocco,504,Africa,Northern Africa,1997,1.153090361,31862.563,200
Morocco,504,Africa,Northern Africa,1996,1.145316929,31195.169,200
Morocco,504,Africa,Northern Africa,1995,1.131951542,30373.761,200
Morocco,504,Africa,Northern Africa,1994,1.121835447,29640.361,200
Morocco,504,Africa,Northern Africa,1993,1.085276561,28217.565,200
Morocco,504,Africa,Northern Africa,1992,1.018369621,26039.367,200
Morocco,504,Africa,Northern Africa,1991,0.993945932,24975.937,200
Morocco,504,Africa,Northern Africa,1990,0.954089759,23542.14,200
Mozambique,508,Africa,Eastern Africa,2011,0.13351434,3281.965,200
Mozambique,508,Africa,Eastern Africa,2010,0.119952277,2874.928,200
Mozambique,508,Africa,Eastern Africa,2009,0.110036567,2570.567,200
Mozambique,508,Africa,Eastern Africa,2008,0.102780601,2339.546,200
Mozambique,508,Africa,Eastern Africa,2007,0.107836382,2390.884,200
Mozambique,508,Africa,Eastern Africa,2006,0.091728861,1980.18,200
Mozambique,508,Africa,Eastern Africa,2005,0.086742807,1822.499,200
Mozambique,508,Africa,Eastern Africa,2004,0.094012636,1921.508,200
Mozambique,508,Africa,Eastern Africa,2003,0.096502622,1917.841,200
Mozambique,508,Africa,Eastern Africa,2002,0.082185285,1587.811,200
Mozambique,508,Africa,Eastern Africa,2001,0.084131834,1580.477,200
Mozambique,508,Africa,Eastern Africa,2000,0.073839145,1349.456,200
Mozambique,508,Africa,Eastern Africa,1999,0.066754758,1188.108,200
Mozambique,508,Africa,Eastern Africa,1998,0.065305749,1133.103,200
Mozambique,508,Africa,Eastern Africa,1997,0.066555942,1125.769,200
Mozambique,508,Africa,Eastern Africa,1996,0.063257064,1041.428,200
Mozambique,508,Africa,Eastern Africa,1995,0.069523891,1111.101,200
Mozambique,508,Africa,Eastern Africa,1994,0.069289578,1070.764,200
Mozambique,508,Africa,Eastern Africa,1993,0.072388519,1078.098,200
Mozambique,508,Africa,Eastern Africa,1992,0.069760208,1001.091,200
Mozambique,508,Africa,Eastern Africa,1991,0.07390194,1026.76,200
Mozambique,508,Africa,Eastern Africa,1990,0.073783463,1001.091,200
Myanmar,104,Asia,South-Eastern Asia,2011,0.199423053,10439.949,200
Myanmar,104,Asia,South-Eastern Asia,2010,0.173071518,8987.817,200
Myanmar,104,Asia,South-Eastern Asia,2009,0.201562131,10388.611,200
Myanmar,104,Asia,South-Eastern Asia,2008,0.176420659,9028.154,200
Myanmar,104,Asia,South-Eastern Asia,2007,0.248607924,12636.482,200
Myanmar,104,Asia,South-Eastern Asia,2006,0.249718723,12610.813,200
Myanmar,104,Asia,South-Eastern Asia,2005,0.231429911,11613.389,200
Myanmar,104,Asia,South-Eastern Asia,2004,0.249318393,12434.797,200
Myanmar,104,Asia,South-Eastern Asia,2003,0.198597431,9845.895,200
Myanmar,104,Asia,South-Eastern Asia,2002,0.186918221,9207.837,200
Myanmar,104,Asia,South-Eastern Asia,2001,0.178421826,8723.793,200
Myanmar,104,Asia,South-Eastern Asia,2000,0.20820005,10087.917,200
Myanmar,104,Asia,South-Eastern Asia,1999,0.18715418,8969.482,200
Myanmar,104,Asia,South-Eastern Asia,1998,0.17071419,8078.401,200
Myanmar,104,Asia,South-Eastern Asia,1997,0.160700795,7499.015,200
Myanmar,104,Asia,South-Eastern Asia,1996,0.157788749,7256.993,200
Myanmar,104,Asia,South-Eastern Asia,1995,0.153540419,6959.966,200
Myanmar,104,Asia,South-Eastern Asia,1994,0.139750443,6244.901,200
Myanmar,104,Asia,South-Eastern Asia,1993,0.121282414,5342.819,200
Myanmar,104,Asia,South-Eastern Asia,1992,0.112571125,4888.111,200
Myanmar,104,Asia,South-Eastern Asia,1991,0.09771264,4180.38,200
Myanmar,104,Asia,South-Eastern Asia,1990,0.101505631,4275.722,200
Namibia,516,Africa,Southern Africa,2011,1.251757065,2775.919,200
Namibia,516,Africa,Southern Africa,2010,1.45908084,3179.289,200
Namibia,516,Africa,Southern Africa,2009,1.484935372,3182.956,200
Namibia,516,Africa,Southern Africa,2008,1.695569102,3578.992,200
Namibia,516,Africa,Southern Africa,2007,1.157888691,2409.219,200
Namibia,516,Africa,Southern Africa,2006,1.134253903,2328.545,200
Namibia,516,Africa,Southern Africa,2005,1.139704177,2310.21,200
Namibia,516,Africa,Southern Africa,2004,0.979296867,1961.845,200
Namibia,516,Africa,Southern Africa,2003,0.945791442,1873.837,200
Namibia,516,Africa,Southern Africa,2002,0.898819029,1760.16,200
Namibia,516,Africa,Southern Africa,2001,1.044306321,2016.85,200
Namibia,516,Africa,Southern Africa,2000,0.865572541,1642.816,200
Namibia,516,Africa,Southern Africa,1999,0.896437496,1664.818,200
Namibia,516,Africa,Southern Africa,1998,1.053666343,1906.84,200
Namibia,516,Africa,Southern Africa,1997,1.022105623,1796.83,200
Namibia,516,Africa,Southern Africa,1996,1.025713815,1749.159,200
Namibia,516,Africa,Southern Africa,1995,0.98645943,1631.815,200
Namibia,516,Africa,Southern Africa,1994,0.822080572,1320.12,200
Namibia,516,Africa,Southern Africa,1993,0.738347398,1151.438,200
Namibia,516,Africa,Southern Africa,1992,0.74130287,1122.102,200
Namibia,516,Africa,Southern Africa,1991,0.692806066,1015.759,200
Namibia,516,Africa,Southern Africa,1990,0.018134907,25.669,200
Nauru,520,Oceania,Micronesia,2011,,51.338,200
Nauru,520,Oceania,Micronesia,2010,,55.005,200
Nauru,520,Oceania,Micronesia,2009,,51.338,200
Nauru,520,Oceania,Micronesia,2008,,55.005,200
Nauru,520,Oceania,Micronesia,2007,,55.005,200
Nauru,520,Oceania,Micronesia,2006,,55.005,200
Nauru,520,Oceania,Micronesia,2005,,88.008,200
Nauru,520,Oceania,Micronesia,2004,,80.674,200
Nauru,520,Oceania,Micronesia,2003,,84.341,200
Nauru,520,Oceania,Micronesia,2002,,91.675,200
Nauru,520,Oceania,Micronesia,2001,,95.342,200
Nauru,520,Oceania,Micronesia,2000,,102.676,200
Nauru,520,Oceania,Micronesia,1999,,110.01,200
Nauru,520,Oceania,Micronesia,1998,,117.344,200
Nauru,520,Oceania,Micronesia,1997,,121.011,200
Nauru,520,Oceania,Micronesia,1996,,121.011,200
Nauru,520,Oceania,Micronesia,1995,,128.345,200
Nauru,520,Oceania,Micronesia,1994,,132.012,200
Nauru,520,Oceania,Micronesia,1993,,139.346,200
Nauru,520,Oceania,Micronesia,1992,,143.013,200
Nauru,520,Oceania,Micronesia,1991,,154.014,200
Nauru,520,Oceania,Micronesia,1990,,157.681,200
Nepal,524,Asia,Southern Asia,2011,0.159608758,4334.394,200
Nepal,524,Asia,Southern Asia,2010,0.161317307,4330.727,200
Nepal,524,Asia,Southern Asia,2009,0.136347213,3619.329,200
Nepal,524,Asia,Southern Asia,2008,0.114832058,3014.274,200
Nepal,524,Asia,Southern Asia,2007,0.105558639,2739.249,200
Nepal,524,Asia,Southern Asia,2006,0.10385572,2662.242,200
Nepal,524,Asia,Southern Asia,2005,0.128167822,3241.628,200
Nepal,524,Asia,Southern Asia,2004,0.111090402,2768.585,200
Nepal,524,Asia,Southern Asia,2003,0.120361736,2951.935,200
Nepal,524,Asia,Southern Asia,2002,0.112431171,2709.913,200
Nepal,524,Asia,Southern Asia,2001,0.146028181,3454.314,200
Nepal,524,Asia,Southern Asia,2000,0.13950437,3234.294,200
Nepal,524,Asia,Southern Asia,1999,0.141895266,3219.626,200
Nepal,524,Asia,Southern Asia,1998,0.101532998,2251.538,200
Nepal,524,Asia,Southern Asia,1997,0.128572725,2783.253,200
Nepal,524,Asia,Southern Asia,1996,0.117745399,2486.226,200
Nepal,524,Asia,Southern Asia,1995,0.09885702,2035.185,200
Nepal,524,Asia,Southern Asia,1994,0.084614306,1697.821,200
Nepal,524,Asia,Southern Asia,1993,0.075022377,1466.8,200
Nepal,524,Asia,Southern Asia,1992,0.069871894,1331.121,200
Nepal,524,Asia,Southern Asia,1991,0.051738434,960.754,200
Nepal,524,Asia,Southern Asia,1990,0.035027552,634.391,200
Netherlands,528,Europe,Western Europe,2011,10.08071495,168007.272,200
Netherlands,528,Europe,Western Europe,2010,10.94941579,181927.204,200
Netherlands,528,Europe,Western Europe,2009,10.22650674,169364.062,200
Netherlands,528,Europe,Western Europe,2008,10.4920655,173163.074,200
Netherlands,528,Europe,Western Europe,2007,10.42951452,171490.922,200
Netherlands,528,Europe,Western Europe,2006,10.20461439,167108.857,200
Netherlands,528,Europe,Western Europe,2005,10.55208462,172022.637,200
Netherlands,528,Europe,Western Europe,2004,10.89247045,176690.728,200
Netherlands,528,Europe,Western Europe,2003,10.83469057,174805.89,200
Netherlands,528,Europe,Western Europe,2002,10.72324884,172026.304,200
Netherlands,528,Europe,Western Europe,2001,10.53690841,168065.944,200
Netherlands,528,Europe,Western Europe,2000,10.42606932,165356.031,200
Netherlands,528,Europe,Western Europe,1999,10.39181391,163907.566,200
Netherlands,528,Europe,Western Europe,1998,10.76111466,168821.346,200
Netherlands,528,Europe,Western Europe,1997,10.75798829,167860.592,200
Netherlands,528,Europe,Western Europe,1996,11.28926288,175150.588,200
Netherlands,528,Europe,Western Europe,1995,10.91467568,168304.299,200
Netherlands,528,Europe,Western Europe,1994,10.7919238,165312.027,200
Netherlands,528,Europe,Western Europe,1993,10.83455997,164802.314,200
Netherlands,528,Europe,Western Europe,1992,10.74258307,162224.413,200
Netherlands,528,Europe,Western Europe,1991,11.01529068,165154.346,200
Netherlands,528,Europe,Western Europe,1990,10.63799674,158403.399,200
New Caledonia,540,Oceania,Melanesia,2011,15.42927546,3854.017,200
New Caledonia,540,Oceania,Melanesia,2010,15.91054027,3920.023,200
New Caledonia,540,Oceania,Melanesia,2009,11.72891745,2849.259,200
New Caledonia,540,Oceania,Melanesia,2008,13.70746651,3281.965,200
New Caledonia,540,Oceania,Melanesia,2007,12.48299412,2944.601,200
New Caledonia,540,Oceania,Melanesia,2006,11.96462592,2779.586,200
New Caledonia,540,Oceania,Melanesia,2005,12.40963824,2838.258,200
New Caledonia,540,Oceania,Melanesia,2004,11.3388186,2552.232,200
New Caledonia,540,Oceania,Melanesia,2003,12.42029156,2750.25,200
New Caledonia,540,Oceania,Melanesia,2002,11.14988977,2427.554,200
New Caledonia,540,Oceania,Melanesia,2001,8.91384122,1906.84,200
New Caledonia,540,Oceania,Melanesia,2000,10.94809295,2299.209,200
New Caledonia,540,Oceania,Melanesia,1999,9.879682714,2035.185,200
New Caledonia,540,Oceania,Melanesia,1998,8.935972937,1804.164,200
New Caledonia,540,Oceania,Melanesia,1997,9.235841518,1826.166,200
New Caledonia,540,Oceania,Melanesia,1996,9.11571478,1763.827,200
New Caledonia,540,Oceania,Melanesia,1995,9.147151464,1730.824,200
New Caledonia,540,Oceania,Melanesia,1994,9.321049415,1723.49,200
New Caledonia,540,Oceania,Melanesia,1993,9.8087767,1771.161,200
New Caledonia,540,Oceania,Melanesia,1992,10.04526481,1771.161,200
New Caledonia,540,Oceania,Melanesia,1991,10.3872578,1789.496,200
New Caledonia,540,Oceania,Melanesia,1990,9.638720281,1624.481,200
New Zealand,554,Oceania,Australia and New Zealand,2011,7.075755286,31231.839,200
New Zealand,554,Oceania,Australia and New Zealand,2010,7.268291555,31748.886,200
New Zealand,554,Oceania,Australia and New Zealand,2009,7.476608633,32320.938,200
New Zealand,554,Oceania,Australia and New Zealand,2008,8.009963802,34268.115,200
New Zealand,554,Oceania,Australia and New Zealand,2007,7.949564513,33648.392,200
New Zealand,554,Oceania,Australia and New Zealand,2006,8.017416882,33553.05,200
New Zealand,554,Oceania,Australia and New Zealand,2005,8.204835519,33919.75,200
New Zealand,554,Oceania,Australia and New Zealand,2004,8.521415517,34759.493,200
New Zealand,554,Oceania,Australia and New Zealand,2003,8.440827307,33938.085,200
New Zealand,554,Oceania,Australia and New Zealand,2002,8.379996451,33201.018,200
New Zealand,554,Oceania,Australia and New Zealand,2001,8.833312899,34510.137,200
New Zealand,554,Oceania,Australia and New Zealand,2000,8.526797341,32896.657,200
New Zealand,554,Oceania,Australia and New Zealand,1999,8.570560284,32716.974,200
New Zealand,554,Oceania,Australia and New Zealand,1998,7.916557023,29952.056,200
New Zealand,554,Oceania,Australia and New Zealand,1997,8.254371183,30971.482,200
New Zealand,554,Oceania,Australia and New Zealand,1996,7.738759307,28767.615,200
New Zealand,554,Oceania,Australia and New Zealand,1995,7.386764026,27146.801,200
New Zealand,554,Oceania,Australia and New Zealand,1994,7.282546522,26387.732,200
New Zealand,554,Oceania,Australia and New Zealand,1993,7.54791556,26904.779,200
New Zealand,554,Oceania,Australia and New Zealand,1992,7.173581017,25129.951,200
New Zealand,554,Oceania,Australia and New Zealand,1991,7.015814254,24176.531,200
New Zealand,554,Oceania,Australia and New Zealand,1990,6.963881514,23663.151,200
Nicaragua,558,Americas,Central America,2011,0.829634356,4899.112,200
Nicaragua,558,Americas,Central America,2010,0.79421522,4624.087,200
Nicaragua,558,Americas,Central America,2009,0.792992009,4554.414,200
Nicaragua,558,Americas,Central America,2008,0.780242637,4422.402,200
Nicaragua,558,Americas,Central America,2007,0.823112293,4605.752,200
Nicaragua,558,Americas,Central America,2006,0.808409957,4466.406,200
Nicaragua,558,Americas,Central America,2005,0.791851986,4319.726,200
Nicaragua,558,Americas,Central America,2004,0.821727312,4426.069,200
Nicaragua,558,Americas,Central America,2003,0.829541595,4411.401,200
Nicaragua,558,Americas,Central America,2002,0.769230784,4037.367,200
Nicaragua,558,Americas,Central America,2001,0.765746226,3964.027,200
Nicaragua,558,Americas,Central America,2000,0.737581064,3762.342,200
Nicaragua,558,Americas,Central America,1999,0.72228758,3626.663,200
Nicaragua,558,Americas,Central America,1998,0.692949009,3421.311,200
Nicaragua,558,Americas,Central America,1997,0.648059956,3142.619,200
Nicaragua,558,Americas,Central America,1996,0.604404252,2874.928,200
Nicaragua,558,Americas,Central America,1995,0.596547066,2779.586,200
Nicaragua,558,Americas,Central America,1994,0.557639082,2541.231,200
Nicaragua,558,Americas,Central America,1993,0.517457084,2302.876,200
Nicaragua,558,Americas,Central America,1992,0.551445207,2394.551,200
Nicaragua,558,Americas,Central America,1991,0.47339535,2005.849,200
Nicaragua,558,Americas,Central America,1990,0.615924499,2548.565,200
Niger,562,Africa,Western Africa,2011,0.086170201,1422.796,200
Niger,562,Africa,Western Africa,2010,0.085135562,1353.123,200
Niger,562,Africa,Western Africa,2009,0.075242888,1151.438,200
Niger,562,Africa,Western Africa,2008,0.062203591,916.75,200
Niger,562,Africa,Western Africa,2007,0.05785668,821.408,200
Niger,562,Africa,Western Africa,2006,0.058973494,806.74,200
Niger,562,Africa,Western Africa,2005,0.062860642,828.742,200
Niger,562,Africa,Western Africa,2004,0.0758855,964.421,200
Niger,562,Africa,Western Africa,2003,0.07181958,880.08,200
Niger,562,Africa,Western Africa,2002,0.068888342,814.074,200
Niger,562,Africa,Western Africa,2001,0.066605835,759.069,200
Niger,562,Africa,Western Africa,2000,0.072406951,795.739,200
Niger,562,Africa,Western Africa,1999,0.100012948,1059.763,200
Niger,562,Africa,Western Africa,1998,0.105173395,1074.431,200
Niger,562,Africa,Western Africa,1997,0.102754411,1012.092,200
Niger,562,Africa,Western Africa,1996,0.106926446,1015.759,200
Niger,562,Africa,Western Africa,1995,0.100404622,920.417,200
Niger,562,Africa,Western Africa,1994,0.098595726,872.746,200
Niger,562,Africa,Western Africa,1993,0.102899491,880.08,200
Niger,562,Africa,Western Africa,1992,0.094886876,784.738,200
Niger,562,Africa,Western Africa,1991,0.102623944,821.408,200
Niger,562,Africa,Western Africa,1990,0.107353493,832.409,200
Nigeria,566,Africa,Western Africa,2011,0.536115274,88026.335,200
Nigeria,566,Africa,Western Africa,2010,0.533606315,85221.08,200
Nigeria,566,Africa,Western Africa,2009,0.462018199,71788.859,200
Nigeria,566,Africa,Western Africa,2008,0.612952859,92683.425,200
Nigeria,566,Africa,Western Africa,2007,0.647136612,95250.325,200
Nigeria,566,Africa,Western Africa,2006,0.687395022,98513.955,200
Nigeria,566,Africa,Western Africa,2005,0.750050856,104696.517,200
Nigeria,566,Africa,Western Africa,2004,0.713585957,97047.155,200
Nigeria,566,Africa,Western Africa,2003,0.702663375,93138.133,200
Nigeria,566,Africa,Western Africa,2002,0.759338561,98125.253,200
Nigeria,566,Africa,Western Africa,2001,0.661488951,83350.91,200
Nigeria,566,Africa,Western Africa,2000,0.644398113,79181.531,200
Nigeria,566,Africa,Western Africa,1999,0.373763101,44788.738,200
Nigeria,566,Africa,Western Africa,1998,0.343834089,40182.986,200
Nigeria,566,Africa,Western Africa,1997,0.352610133,40190.32,200
Nigeria,566,Africa,Western Africa,1996,0.363611758,40421.341,200
Nigeria,566,Africa,Western Africa,1995,0.322040394,34917.174,200
Nigeria,566,Africa,Western Africa,1994,0.441207323,46658.908,200
Nigeria,566,Africa,Western Africa,1993,0.582305872,60061.793,200
Nigeria,566,Africa,Western Africa,1992,0.645018907,64883.898,200
Nigeria,566,Africa,Western Africa,1991,0.461303369,45247.113,200
Nigeria,566,Africa,Western Africa,1990,0.474552558,45375.458,200
Niue,570,Oceania,Polynesia,2011,,11.001,200
Niue,570,Oceania,Polynesia,2010,,11.001,200
Niue,570,Oceania,Polynesia,2009,,11.001,200
Niue,570,Oceania,Polynesia,2008,,11.001,200
Niue,570,Oceania,Polynesia,2007,,11.001,200
Niue,570,Oceania,Polynesia,2006,,11.001,200
Niue,570,Oceania,Polynesia,2005,,11.001,200
